Category,Sector,Row,Number
Rank 3,K2,48,19
Rank 3,K2,48,20
Rank 3,K2,48,21
Rank 3,K2,48,22
Rank 3,K2,48,23
Rank 3,K2,48,24
Rank 3,K2,48,25
Rank 3,K2,48,26
Rank 3,K2,48,27
Rank 3,K2,48,28
Rank 3,K2,49,14
Rank 3,K2,49,15
Rank 3,K2,49,16
Rank 3,K2,49,17
Rank 3,K2,49,18
Rank 3,K2,49,19
Rank 3,K2,49,20
Rank 3,K2,49,21
Rank 3,K2,49,22
Rank 3,K2,49,23
Rank 3,K2,49,24
Rank 3,K2,49,25
Rank 3,K2,49,26
Rank 3,K2,49,27
Rank 3,K2,49,28
Rank 3,K2,50,16
Rank 3,K2,50,17
Rank 3,K2,50,18
Rank 3,K2,50,19
Rank 3,K2,50,20
Rank 3,K2,50,21
Rank 3,K2,50,22
Rank 3,K2,50,23
Rank 3,K2,50,24
Rank 3,K2,50,25
Rank 3,K2,50,26
Rank 3,K2,50,27
Rank 3,K2,50,28
Rank 3,K2,51,18
Rank 3,K2,51,19
Rank 3,K2,51,20
Rank 3,K2,51,21
Rank 3,K2,51,22
Rank 3,K2,51,23
Rank 3,K2,51,24
Rank 3,K2,51,25
Rank 3,K2,51,26
Rank 3,K2,51,27
Rank 3,K2,51,28
Rank 3,K2,52,18
Rank 3,K2,52,19
Rank 3,K2,52,20
Rank 3,K2,52,21
Rank 3,K2,52,22
Rank 3,K2,52,23
Rank 3,K2,52,24
Rank 3,K2,52,25
Rank 3,K2,52,26
Rank 3,K2,52,27
Rank 3,K2,52,28
Rank 1,L1,11,1
Rank 1,L1,11,2
Rank 1,L1,11,3
Rank 1,L1,11,4
Rank 1,L1,11,5
Rank 1,L1,11,6
Rank 1,L1,11,7
Rank 1,L1,11,8
Rank 1,L1,11,9
Rank 1,L1,11,10
Rank 1,L1,11,11
Rank 1,L1,11,12
Rank 1,L1,11,13
Rank 1,L1,12,1
Rank 1,L1,12,2
Rank 1,L1,12,3
Rank 1,L1,12,4
Rank 1,L1,12,5
Rank 1,L1,12,6
Rank 1,L1,12,7
Rank 1,L1,12,8
Rank 1,L1,12,9
Rank 1,L1,12,10
Rank 1,L1,12,11
Rank 1,L1,12,12
Rank 1,L1,12,13
Rank 1,L1,13,1
Rank 1,L1,13,2
Rank 1,L1,13,3
Rank 1,L1,13,4
Rank 1,L1,13,5
Rank 1,L1,13,6
Rank 1,L1,13,7
Rank 1,L1,13,8
Rank 1,L1,13,9
Rank 1,L1,13,10
Rank 1,L1,13,11
Rank 1,L1,13,12
Rank 1,L1,13,13
Rank 1,L1,13,14
Rank 1,L1,14,1
Rank 1,L1,14,2
Rank 1,L1,14,3
Rank 1,L1,14,4
Rank 1,L1,14,5
Rank 1,L1,14,6
Rank 1,L1,14,7
Rank 1,L1,14,8
Rank 1,L1,14,9
Rank 1,L1,14,10
Rank 1,L1,14,11
Rank 1,L1,14,12
Rank 1,L1,14,13
Rank 1,L1,14,14
Rank 1,L1,15,1
Rank 1,L1,15,2
Rank 1,L1,15,3
Rank 1,L1,15,4
Rank 1,L1,15,5
Rank 1,L1,15,6
Rank 1,L1,15,7
Rank 1,L1,15,8
Rank 1,L1,15,9
Rank 1,L1,15,10
Rank 1,L1,15,11
Rank 1,L1,15,12
Rank 1,L1,15,13
Rank 1,L1,15,14
Rank 1,L1,15,15
Rank 1,L1,16,1
Rank 1,L1,16,2
Rank 1,L1,16,3
Rank 1,L1,16,4
Rank 1,L1,16,5
Rank 1,L1,16,6
Rank 1,L1,16,7
Rank 1,L1,16,8
Rank 1,L1,16,9
Rank 1,L1,16,10
Rank 1,L1,16,11
Rank 1,L1,16,12
Rank 1,L1,16,13
Rank 1,L1,16,14
Rank 1,L1,16,15
Rank 1,L1,16,16
Rank 1,L1,17,1
Rank 1,L1,17,2
Rank 1,L1,17,3
Rank 1,L1,17,4
Rank 1,L1,17,5
Rank 1,L1,17,6
Rank 1,L1,17,7
Rank 1,L1,17,8
Rank 1,L1,17,9
Rank 1,L1,17,10
Rank 1,L1,17,11
Rank 1,L1,17,12
Rank 1,L1,17,13
Rank 1,L1,17,14
Rank 1,L1,17,15
Rank 1,L1,17,16
Rank 1,L1,18,1
Rank 1,L1,18,2
Rank 1,L1,18,3
Rank 1,L1,18,4
Rank 1,L1,18,5
Rank 1,L1,18,6
Rank 1,L1,18,7
Rank 1,L1,18,8
Rank 1,L1,18,9
Rank 1,L1,18,10
Rank 1,L1,18,11
Rank 1,L1,18,12
Rank 1,L1,18,13
Rank 1,L1,18,14
Rank 1,L1,18,15
Rank 1,L1,18,16
Rank 1,L1,18,17
Rank 1,L1,19,1
Rank 1,L1,19,2
Rank 1,L1,19,3
Rank 1,L1,19,4
Rank 1,L1,19,5
Rank 1,L1,19,6
Rank 1,L1,19,7
Rank 1,L1,19,8
Rank 1,L1,19,9
Rank 1,L1,19,10
Rank 1,L1,19,11
Rank 1,L1,19,12
Rank 1,L1,19,13
Rank 1,L1,19,14
Rank 1,L1,19,15
Rank 1,L1,19,16
Rank 1,L1,19,17
Rank 1,L1,19,18
Rank 1,L1,20,1
Rank 1,L1,20,2
Rank 1,L1,20,3
Rank 1,L1,20,4
Rank 1,L1,20,5
Rank 1,L1,20,6
Rank 1,L1,20,7
Rank 1,L1,20,8
Rank 1,L1,20,9
Rank 1,L1,20,10
Rank 1,L1,20,11
Rank 1,L1,20,12
Rank 1,L1,20,13
Rank 1,L1,20,14
Rank 1,L1,20,15
Rank 1,L1,20,16
Rank 1,L1,20,17
Rank 1,L1,20,18
Rank 1,L1,21,1
Rank 1,L1,21,2
Rank 1,L1,21,3
Rank 1,L1,21,4
Rank 1,L1,21,5
Rank 1,L1,21,6
Rank 1,L1,21,7
Rank 1,L1,21,8
Rank 1,L1,21,9
Rank 1,L1,21,10
Rank 1,L1,21,11
Rank 1,L1,21,12
Rank 1,L1,21,13
Rank 1,L1,21,14
Rank 1,L1,21,15
Rank 1,L1,21,16
Rank 1,L1,21,17
Rank 1,L1,21,18
Rank 1,L1,21,19
Rank 1,L1,22,1
Rank 1,L1,22,2
Rank 1,L1,22,3
Rank 1,L1,22,4
Rank 1,L1,22,5
Rank 1,L1,22,6
Rank 1,L1,22,7
Rank 1,L1,22,8
Rank 1,L1,22,9
Rank 1,L1,22,10
Rank 1,L1,22,11
Rank 1,L1,22,12
Rank 1,L1,22,13
Rank 1,L1,22,14
Rank 1,L1,22,15
Rank 1,L1,22,16
Rank 1,L1,23,1
Rank 1,L1,23,2
Rank 1,L1,23,3
Rank 1,L1,23,4
Rank 1,L1,23,5
Rank 1,L1,23,6
Rank 1,L1,23,7
Rank 1,L1,23,8
Rank 1,L1,23,9
Rank 1,L1,23,10
Rank 1,L1,23,11
Rank 1,L1,23,12
Rank 1,L1,23,13
Rank 1,L1,24,1
Rank 1,L1,24,2
Rank 1,L1,24,3
Rank 1,L1,24,4
Rank 1,L1,24,5
Rank 1,L1,24,6
Rank 1,L1,24,7
Rank 1,L1,24,8
Rank 1,L1,24,9
Rank 1,L1,25,1
Rank 1,L1,25,2
Rank 1,L1,25,3
Rank 1,L1,25,4
Rank 1,L1,25,5
Rank 3,L2,41,1
Rank 3,L2,41,2
Rank 3,L2,41,3
Rank 3,L2,41,4
Rank 3,L2,41,5
Rank 3,L2,41,6
Rank 3,L2,41,7
Rank 3,L2,41,8
Rank 3,L2,41,9
Rank 3,L2,41,10
Rank 3,L2,41,11
Rank 3,L2,41,12
Rank 3,L2,41,13
Rank 3,L2,42,3
Rank 3,L2,42,4
Rank 3,L2,42,5
Rank 3,L2,42,6
Rank 3,L2,42,7
Rank 3,L2,42,8
Rank 3,L2,42,9
Rank 3,L2,42,10
Rank 3,L2,42,11
Rank 3,L2,42,12
Rank 3,L2,42,13
Rank 3,L2,43,6
Rank 3,L2,43,7
Rank 3,L2,43,8
Rank 3,L2,43,9
Rank 3,L2,43,10
Rank 3,L2,43,11
Rank 3,L2,43,12
Rank 3,L2,43,13
Rank 3,L2,44,6
Rank 3,L2,44,7
Rank 3,L2,44,8
Rank 3,L2,44,9
Rank 3,L2,44,10
Rank 3,L2,44,11
Rank 3,L2,44,12
Rank 3,L2,44,13
Rank 3,L2,45,10
Rank 3,L2,45,11
Rank 3,L2,45,12
Rank 3,L2,45,13
Rank 1,M1,11,3
Rank 1,M1,11,4
Rank 1,M1,11,26
Rank 1,M1,11,27
Rank 1,M1,11,28
Rank 1,M1,12,3
Rank 1,M1,12,4
Rank 1,M1,12,5
Rank 1,M1,12,25
Rank 1,M1,12,26
Rank 1,M1,12,27
Rank 1,M1,12,28
Rank 1,M1,13,3
Rank 1,M1,13,4
Rank 1,M1,13,5
Rank 1,M1,13,6
Rank 1,M1,13,25
Rank 1,M1,13,26
Rank 1,M1,13,27
Rank 1,M1,13,28
Rank 1,M1,14,3
Rank 1,M1,14,4
Rank 1,M1,14,5
Rank 1,M1,14,6
Rank 1,M1,14,24
Rank 1,M1,14,25
Rank 1,M1,14,26
Rank 1,M1,14,27
Rank 1,M1,14,28
Rank 1,M1,15,2
Rank 1,M1,15,3
Rank 1,M1,15,4
Rank 1,M1,15,5
Rank 1,M1,15,6
Rank 1,M1,15,7
Rank 1,M1,15,23
Rank 1,M1,15,24
Rank 1,M1,15,25
Rank 1,M1,15,26
Rank 1,M1,15,27
Rank 1,M1,15,28
Rank 1,M1,15,29
Rank 1,M1,16,2
Rank 1,M1,16,3
Rank 1,M1,16,4
Rank 1,M1,16,5
Rank 1,M1,16,6
Rank 1,M1,16,7
Rank 1,M1,16,8
Rank 1,M1,16,23
Rank 1,M1,16,24
Rank 1,M1,16,25
Rank 1,M1,16,26
Rank 1,M1,16,27
Rank 1,M1,16,28
Rank 1,M1,16,29
Rank 1,M1,17,2
Rank 1,M1,17,3
Rank 1,M1,17,4
Rank 1,M1,17,5
Rank 1,M1,17,6
Rank 1,M1,17,7
Rank 1,M1,17,8
Rank 1,M1,17,9
Rank 1,M1,17,22
Rank 1,M1,17,23
Rank 1,M1,17,24
Rank 1,M1,17,25
Rank 1,M1,17,26
Rank 1,M1,17,27
Rank 1,M1,17,28
Rank 1,M1,17,29
Rank 1,M1,18,1
Rank 1,M1,18,2
Rank 1,M1,18,3
Rank 1,M1,18,4
Rank 1,M1,18,5
Rank 1,M1,18,6
Rank 1,M1,18,7
Rank 1,M1,18,8
Rank 1,M1,18,9
Rank 1,M1,18,10
Rank 1,M1,18,21
Rank 1,M1,18,22
Rank 1,M1,18,23
Rank 1,M1,18,24
Rank 1,M1,18,25
Rank 1,M1,18,26
Rank 1,M1,18,27
Rank 1,M1,18,28
Rank 1,M1,18,29
Rank 1,M1,18,30
Rank 1,M1,19,1
Rank 1,M1,19,2
Rank 1,M1,19,3
Rank 1,M1,19,4
Rank 1,M1,19,5
Rank 1,M1,19,6
Rank 1,M1,19,7
Rank 1,M1,19,8
Rank 1,M1,19,9
Rank 1,M1,19,10
Rank 1,M1,19,20
Rank 1,M1,19,21
Rank 1,M1,19,22
Rank 1,M1,19,23
Rank 1,M1,19,24
Rank 1,M1,19,25
Rank 1,M1,19,26
Rank 1,M1,19,27
Rank 1,M1,19,28
Rank 1,M1,19,29
Rank 1,M1,19,30
Rank 1,M1,20,1
Rank 1,M1,20,2
Rank 1,M1,20,3
Rank 1,M1,20,4
Rank 1,M1,20,5
Rank 1,M1,20,6
Rank 1,M1,20,7
Rank 1,M1,20,8
Rank 1,M1,20,9
Rank 1,M1,20,10
Rank 1,M1,20,11
Rank 1,M1,20,20
Rank 1,M1,20,21
Rank 1,M1,20,22
Rank 1,M1,20,23
Rank 1,M1,20,24
Rank 1,M1,20,25
Rank 1,M1,20,26
Rank 1,M1,20,27
Rank 1,M1,20,28
Rank 1,M1,20,29
Rank 1,M1,20,30
Rank 1,M1,21,1
Rank 1,M1,21,2
Rank 1,M1,21,3
Rank 1,M1,21,4
Rank 1,M1,21,5
Rank 1,M1,21,6
Rank 1,M1,21,7
Rank 1,M1,21,8
Rank 1,M1,21,9
Rank 1,M1,21,10
Rank 1,M1,21,11
Rank 1,M1,21,19
Rank 1,M1,21,20
Rank 1,M1,21,21
Rank 1,M1,21,22
Rank 1,M1,21,23
Rank 1,M1,21,24
Rank 1,M1,21,25
Rank 1,M1,21,26
Rank 1,M1,21,27
Rank 1,M1,21,28
Rank 1,M1,21,29
Rank 1,M1,21,30
Rank 1,M1,21,31
Rank 1,M1,22,1
Rank 1,M1,22,2
Rank 1,M1,22,3
Rank 1,M1,22,4
Rank 1,M1,22,5
Rank 1,M1,22,6
Rank 1,M1,22,7
Rank 1,M1,22,8
Rank 1,M1,22,9
Rank 1,M1,22,10
Rank 1,M1,22,11
Rank 1,M1,22,12
Rank 1,M1,22,18
Rank 1,M1,22,19
Rank 1,M1,22,20
Rank 1,M1,22,21
Rank 1,M1,22,22
Rank 1,M1,22,23
Rank 1,M1,22,24
Rank 1,M1,22,25
Rank 1,M1,22,26
Rank 1,M1,22,27
Rank 1,M1,22,28
Rank 1,M1,22,29
Rank 1,M1,22,30
Rank 1,M1,22,31
Rank 1,M1,23,1
Rank 1,M1,23,2
Rank 1,M1,23,3
Rank 1,M1,23,4
Rank 1,M1,23,5
Rank 1,M1,23,6
Rank 1,M1,23,7
Rank 1,M1,23,8
Rank 1,M1,23,9
Rank 1,M1,23,10
Rank 1,M1,23,11
Rank 1,M1,23,12
Rank 1,M1,23,13
Rank 1,M1,23,18
Rank 1,M1,23,19
Rank 1,M1,23,20
Rank 1,M1,23,21
Rank 1,M1,23,22
Rank 1,M1,23,23
Rank 1,M1,23,24
Rank 1,M1,23,25
Rank 1,M1,23,26
Rank 1,M1,23,27
Rank 1,M1,23,28
Rank 1,M1,23,29
Rank 1,M1,23,30
Rank 1,M1,23,31
Rank 1,M1,24,1
Rank 1,M1,24,2
Rank 1,M1,24,3
Rank 1,M1,24,4
Rank 1,M1,24,5
Rank 1,M1,24,6
Rank 1,M1,24,7
Rank 1,M1,24,8
Rank 1,M1,24,9
Rank 1,M1,24,10
Rank 1,M1,24,11
Rank 1,M1,24,12
Rank 1,M1,24,13
Rank 1,M1,24,17
Rank 1,M1,24,18
Rank 1,M1,24,19
Rank 1,M1,24,20
Rank 1,M1,24,21
Rank 1,M1,24,22
Rank 1,M1,24,23
Rank 1,M1,24,24
Rank 1,M1,24,25
Rank 1,M1,24,26
Rank 1,M1,24,27
Rank 1,M1,24,28
Rank 1,M1,24,29
Rank 1,M1,24,30
Rank 1,M1,24,31
Rank 1,M1,25,1
Rank 1,M1,25,2
Rank 1,M1,25,3
Rank 1,M1,25,4
Rank 1,M1,25,5
Rank 1,M1,25,6
Rank 1,M1,25,7
Rank 1,M1,25,8
Rank 1,M1,25,9
Rank 1,M1,25,10
Rank 1,M1,25,11
Rank 1,M1,25,12
Rank 1,M1,25,13
Rank 1,M1,25,14
Rank 1,M1,25,16
Rank 1,M1,25,17
Rank 1,M1,25,18
Rank 1,M1,25,19
Rank 1,M1,25,20
Rank 1,M1,25,21
Rank 1,M1,25,22
Rank 1,M1,25,23
Rank 1,M1,25,24
Rank 1,M1,25,25
Rank 1,M1,25,26
Rank 1,M1,25,27
Rank 1,M1,25,28
Rank 1,M1,25,29
Rank 1,M1,25,30
Rank 1,M1,25,31
Rank 1,M1,26,1
Rank 1,M1,26,2
Rank 1,M1,26,3
Rank 1,M1,26,4
Rank 1,M1,26,5
Rank 1,M1,26,6
Rank 1,M1,26,7
Rank 1,M1,26,8
Rank 1,M1,26,9
Rank 1,M1,26,10
Rank 1,M1,26,11
Rank 1,M1,26,12
Rank 1,M1,26,13
Rank 1,M1,26,14
Rank 1,M1,26,15
Rank 1,M1,26,16
Rank 1,M1,26,17
Rank 1,M1,26,18
Rank 1,M1,26,19
Rank 1,M1,26,20
Rank 1,M1,26,21
Rank 1,M1,26,22
Rank 1,M1,26,23
Rank 1,M1,26,24
Rank 1,M1,26,25
Rank 1,M1,26,26
Rank 1,M1,26,27
Rank 1,M1,32,1
Rank 1,M1,32,2
Rank 1,M1,32,3
Rank 1,M1,32,4
Rank 1,M1,32,5
Rank 1,M1,32,6
Rank 1,M1,32,7
Rank 1,M1,32,8
Rank 1,M1,32,9
Rank 1,M1,32,10
Rank 1,M1,32,11
Rank 1,M1,32,12
Rank 1,M1,32,13
Rank 1,M1,32,14
Rank 1,M1,33,1
Rank 1,M1,33,2
Rank 1,M1,33,3
Rank 1,M1,33,4
Rank 1,M1,33,5
Rank 1,M1,33,6
Rank 1,M1,33,7
Rank 1,M1,33,8
Rank 1,M1,33,9
Rank 1,M1,33,10
Rank 1,M1,33,11
Rank 1,M1,33,12
Rank 1,M1,34,1
Rank 1,M1,34,2
Rank 1,M1,34,3
Rank 1,M1,34,4
Rank 1,M1,34,5
Rank 1,M1,34,6
Rank 1,M1,34,7
Rank 1,M1,34,8
Rank 1,M1,34,9
Rank 1,M1,35,1
Rank 1,M1,35,2
Rank 1,M1,35,3
Rank 1,M1,35,4
Rank 1,M1,35,5
Rank 1,M1,35,6
Rank 1,M1,36,1
Rank 1,M1,36,2
Rank 1,M1,36,3
Rank 2,M2,42,1
Rank 2,M2,42,2
Rank 2,M2,42,3
Rank 2,M2,42,4
Rank 2,M2,42,5
Rank 2,M2,42,6
Rank 2,M2,42,7
Rank 2,M2,42,8
Rank 2,M2,42,9
Rank 2,M2,42,10
Rank 2,M2,42,11
Rank 2,M2,42,12
Rank 2,M2,42,13
Rank 2,M2,42,14
Rank 2,M2,42,15
Rank 2,M2,42,16
Rank 2,M2,42,17
Rank 2,M2,42,18
Rank 2,M2,42,19
Rank 2,M2,42,20
Rank 2,M2,42,21
Rank 2,M2,42,22
Rank 2,M2,42,23
Rank 2,M2,42,24
Rank 2,M2,42,25
Rank 2,M2,42,26
Rank 2,M2,42,27
Rank 2,M2,42,28
Rank 2,M2,42,29
Rank 2,M2,42,30
Rank 2,M2,42,31
Rank 2,M2,42,32
Rank 2,M2,43,1
Rank 2,M2,43,2
Rank 2,M2,43,3
Rank 2,M2,43,4
Rank 2,M2,43,5
Rank 2,M2,43,6
Rank 2,M2,43,7
Rank 2,M2,43,8
Rank 2,M2,43,9
Rank 2,M2,43,10
Rank 2,M2,43,11
Rank 2,M2,43,12
Rank 2,M2,43,13
Rank 2,M2,43,14
Rank 2,M2,43,15
Rank 2,M2,43,16
Rank 2,M2,43,17
Rank 2,M2,43,18
Rank 2,M2,43,19
Rank 2,M2,43,20
Rank 2,M2,43,21
Rank 2,M2,43,22
Rank 2,M2,43,23
Rank 2,M2,43,24
Rank 2,M2,43,25
Rank 2,M2,43,26
Rank 2,M2,43,27
Rank 2,M2,43,28
Rank 2,M2,43,29
Rank 2,M2,43,30
Rank 2,M2,44,1
Rank 2,M2,44,2
Rank 2,M2,44,3
Rank 2,M2,44,4
Rank 2,M2,44,5
Rank 2,M2,44,6
Rank 2,M2,44,7
Rank 2,M2,44,8
Rank 2,M2,44,9
Rank 2,M2,44,10
Rank 2,M2,44,11
Rank 2,M2,44,12
Rank 2,M2,44,13
Rank 2,M2,44,14
Rank 2,M2,44,15
Rank 2,M2,44,16
Rank 2,M2,44,17
Rank 2,M2,44,18
Rank 2,M2,44,19
Rank 2,M2,44,20
Rank 2,M2,44,21
Rank 2,M2,44,22
Rank 2,M2,44,23
Rank 2,M2,44,24
Rank 2,M2,44,25
Rank 2,M2,44,26
Rank 2,M2,44,27
Rank 2,M2,44,28
Rank 2,M2,45,11
Rank 2,M2,45,12
Rank 2,M2,45,13
Rank 2,M2,45,14
Rank 2,M2,45,15
Rank 2,M2,45,16
Rank 2,M2,45,17
Rank 2,M2,45,18
Rank 2,M2,45,19
Rank 2,M2,45,20
Rank 2,M2,45,21
Rank 2,M2,45,22
Rank 2,M2,45,23
Rank 2,M2,45,24
Rank 2,M2,45,25
Rank 2,M2,45,26
Rank 2,M2,45,27
Rank 2,M2,45,28
Rank 2,M2,46,22
Rank 2,M2,46,23
Rank 2,M2,46,24
Rank 2,M2,46,25
Rank 2,M2,46,26
Rank 2,M2,46,27
Rank 2,M2,46,28
Rank 1,N1,11,1
Rank 1,N1,11,2
Rank 1,N1,11,3
Rank 1,N1,11,4
Rank 1,N1,11,5
Rank 1,N1,11,6
Rank 1,N1,11,7
Rank 1,N1,11,8
Rank 1,N1,11,9
Rank 1,N1,11,10
Rank 1,N1,11,11
Rank 1,N1,11,12
Rank 1,N1,11,13
Rank 1,N1,11,21
Rank 1,N1,11,22
Rank 1,N1,11,23
Rank 1,N1,11,24
Rank 1,N1,11,25
Rank 1,N1,11,26
Rank 1,N1,11,27
Rank 1,N1,11,28
Rank 1,N1,11,29
Rank 1,N1,11,30
Rank 1,N1,11,31
Rank 1,N1,11,32
Rank 1,N1,11,33
Rank 1,N1,12,1
Rank 1,N1,12,2
Rank 1,N1,12,3
Rank 1,N1,12,4
Rank 1,N1,12,5
Rank 1,N1,12,6
Rank 1,N1,12,7
Rank 1,N1,12,8
Rank 1,N1,12,9
Rank 1,N1,12,10
Rank 1,N1,12,11
Rank 1,N1,12,12
Rank 1,N1,12,13
Rank 1,N1,12,21
Rank 1,N1,12,22
Rank 1,N1,12,23
Rank 1,N1,12,24
Rank 1,N1,12,25
Rank 1,N1,12,26
Rank 1,N1,12,27
Rank 1,N1,12,28
Rank 1,N1,12,29
Rank 1,N1,12,30
Rank 1,N1,12,31
Rank 1,N1,12,32
Rank 1,N1,12,33
Rank 1,N1,13,1
Rank 1,N1,13,2
Rank 1,N1,13,3
Rank 1,N1,13,4
Rank 1,N1,13,5
Rank 1,N1,13,6
Rank 1,N1,13,7
Rank 1,N1,13,8
Rank 1,N1,13,9
Rank 1,N1,13,10
Rank 1,N1,13,11
Rank 1,N1,13,12
Rank 1,N1,13,13
Rank 1,N1,13,21
Rank 1,N1,13,22
Rank 1,N1,13,23
Rank 1,N1,13,24
Rank 1,N1,13,25
Rank 1,N1,13,26
Rank 1,N1,13,27
Rank 1,N1,13,28
Rank 1,N1,13,29
Rank 1,N1,13,30
Rank 1,N1,13,31
Rank 1,N1,13,32
Rank 1,N1,13,33
Rank 1,N1,14,1
Rank 1,N1,14,2
Rank 1,N1,14,3
Rank 1,N1,14,4
Rank 1,N1,14,5
Rank 1,N1,14,6
Rank 1,N1,14,7
Rank 1,N1,14,8
Rank 1,N1,14,9
Rank 1,N1,14,10
Rank 1,N1,14,11
Rank 1,N1,14,12
Rank 1,N1,14,13
Rank 1,N1,14,21
Rank 1,N1,14,22
Rank 1,N1,14,23
Rank 1,N1,14,24
Rank 1,N1,14,25
Rank 1,N1,14,26
Rank 1,N1,14,27
Rank 1,N1,14,28
Rank 1,N1,14,29
Rank 1,N1,14,30
Rank 1,N1,14,31
Rank 1,N1,14,32
Rank 1,N1,14,33
Rank 1,N1,15,1
Rank 1,N1,15,2
Rank 1,N1,15,3
Rank 1,N1,15,4
Rank 1,N1,15,5
Rank 1,N1,15,6
Rank 1,N1,15,7
Rank 1,N1,15,8
Rank 1,N1,15,9
Rank 1,N1,15,10
Rank 1,N1,15,11
Rank 1,N1,15,12
Rank 1,N1,15,13
Rank 1,N1,15,21
Rank 1,N1,15,22
Rank 1,N1,15,23
Rank 1,N1,15,24
Rank 1,N1,15,25
Rank 1,N1,15,26
Rank 1,N1,15,27
Rank 1,N1,15,28
Rank 1,N1,15,29
Rank 1,N1,15,30
Rank 1,N1,15,31
Rank 1,N1,15,32
Rank 1,N1,15,33
Rank 1,N1,16,1
Rank 1,N1,16,2
Rank 1,N1,16,3
Rank 1,N1,16,4
Rank 1,N1,16,5
Rank 1,N1,16,6
Rank 1,N1,16,7
Rank 1,N1,16,8
Rank 1,N1,16,9
Rank 1,N1,16,10
Rank 1,N1,16,11
Rank 1,N1,16,12
Rank 1,N1,16,13
Rank 1,N1,16,21
Rank 1,N1,16,22
Rank 1,N1,16,23
Rank 1,N1,16,24
Rank 1,N1,16,25
Rank 1,N1,16,26
Rank 1,N1,16,27
Rank 1,N1,16,28
Rank 1,N1,16,29
Rank 1,N1,16,30
Rank 1,N1,16,31
Rank 1,N1,16,32
Rank 1,N1,16,33
Rank 1,N1,17,1
Rank 1,N1,17,2
Rank 1,N1,17,3
Rank 1,N1,17,4
Rank 1,N1,17,5
Rank 1,N1,17,6
Rank 1,N1,17,7
Rank 1,N1,17,8
Rank 1,N1,17,9
Rank 1,N1,17,10
Rank 1,N1,17,11
Rank 1,N1,17,12
Rank 1,N1,17,13
Rank 1,N1,17,21
Rank 1,N1,17,22
Rank 1,N1,17,23
Rank 1,N1,17,24
Rank 1,N1,17,25
Rank 1,N1,17,26
Rank 1,N1,17,27
Rank 1,N1,17,28
Rank 1,N1,17,29
Rank 1,N1,17,30
Rank 1,N1,17,31
Rank 1,N1,17,32
Rank 1,N1,17,33
Rank 1,N1,18,1
Rank 1,N1,18,2
Rank 1,N1,18,3
Rank 1,N1,18,4
Rank 1,N1,18,5
Rank 1,N1,18,6
Rank 1,N1,18,7
Rank 1,N1,18,8
Rank 1,N1,18,9
Rank 1,N1,18,10
Rank 1,N1,18,11
Rank 1,N1,18,12
Rank 1,N1,18,13
Rank 1,N1,18,14
Rank 1,N1,18,15
Rank 1,N1,18,16
Rank 1,N1,18,17
Rank 1,N1,18,18
Rank 1,N1,18,19
Rank 1,N1,18,20
Rank 1,N1,18,21
Rank 1,N1,18,22
Rank 1,N1,18,23
Rank 1,N1,18,24
Rank 1,N1,18,25
Rank 1,N1,18,26
Rank 1,N1,18,27
Rank 1,N1,18,28
Rank 1,N1,18,29
Rank 1,N1,18,30
Rank 1,N1,18,31
Rank 1,N1,18,32
Rank 1,N1,18,33
Rank 1,N1,19,1
Rank 1,N1,19,2
Rank 1,N1,19,3
Rank 1,N1,19,4
Rank 1,N1,19,5
Rank 1,N1,19,6
Rank 1,N1,19,7
Rank 1,N1,19,8
Rank 1,N1,19,9
Rank 1,N1,19,10
Rank 1,N1,19,11
Rank 1,N1,19,12
Rank 1,N1,19,13
Rank 1,N1,19,14
Rank 1,N1,19,15
Rank 1,N1,19,16
Rank 1,N1,19,17
Rank 1,N1,19,18
Rank 1,N1,19,19
Rank 1,N1,19,20
Rank 1,N1,19,21
Rank 1,N1,19,22
Rank 1,N1,19,23
Rank 1,N1,19,24
Rank 1,N1,19,25
Rank 1,N1,19,26
Rank 1,N1,19,27
Rank 1,N1,19,28
Rank 1,N1,19,29
Rank 1,N1,19,30
Rank 1,N1,19,31
Rank 1,N1,19,32
Rank 1,N1,19,33
Rank 1,N1,20,1
Rank 1,N1,20,2
Rank 1,N1,20,3
Rank 1,N1,20,4
Rank 1,N1,20,5
Rank 1,N1,20,6
Rank 1,N1,20,7
Rank 1,N1,20,8
Rank 1,N1,20,9
Rank 1,N1,20,10
Rank 1,N1,20,11
Rank 1,N1,20,12
Rank 1,N1,20,13
Rank 1,N1,20,14
Rank 1,N1,20,15
Rank 1,N1,20,16
Rank 1,N1,20,17
Rank 1,N1,20,18
Rank 1,N1,20,19
Rank 1,N1,20,20
Rank 1,N1,20,21
Rank 1,N1,20,22
Rank 1,N1,20,23
Rank 1,N1,20,24
Rank 1,N1,20,25
Rank 1,N1,20,26
Rank 1,N1,20,27
Rank 1,N1,20,28
Rank 1,N1,20,29
Rank 1,N1,20,30
Rank 1,N1,20,31
Rank 1,N1,20,32
Rank 1,N1,20,33
Rank 1,N1,21,1
Rank 1,N1,21,2
Rank 1,N1,21,3
Rank 1,N1,21,4
Rank 1,N1,21,5
Rank 1,N1,21,6
Rank 1,N1,21,7
Rank 1,N1,21,8
Rank 1,N1,21,9
Rank 1,N1,21,10
Rank 1,N1,21,11
Rank 1,N1,21,12
Rank 1,N1,21,13
Rank 1,N1,21,14
Rank 1,N1,21,15
Rank 1,N1,21,16
Rank 1,N1,21,17
Rank 1,N1,21,18
